"Telangiectatic Osteosarcoma","chronic lymphocytic leukemia","0"
"Protein S Deficiency Disease","metal metabolism disorder","0"
"Rumination Disorder","ovarian endodermal sinus tumor","0"
"Calciphylaxis","superficial mycosis","0"
"Periosteal Osteosarcoma","benign vaginal carcinosarcoma","0"
"Dry Eye Syndrome","disease","0"
"Chronic Leukemia","mitochondrial encephalomyopathy","0"
"Filariasis","gastritis","0"
"Epithelioid Mesothelioma","intestinal disease","0"
"Glaucoma","malignant peripheral nerve sheath tumor","0"
"Breast Mixed Epithelial/Mesenchymal Metaplastic Carcinoma","dysgammaglobulinemia","0"
"Entrapment Neuropathy","hair follicle neoplasm","0"
"Composite Lymphoma","syndactyly","0"
"Generalized Epilepsy","lipomatosis","0"
"Breast Secretory Carcinoma","vesiculobullous skin disease","0"
"Cervicomedullary Junction Neoplasm","leiomyosarcoma","0"
"Stress Polycythemia","diffuse large B-cell lymphoma","0"
"Pituitary Gland Necrosis","skin disease","0"
"Portal Hypertension","diffuse large B-cell lymphoma","0"
"Non-Invasive Verrucous Carcinoma of the Penis","pigmentation disease","0"
"Vivax Malaria","neuropathy","0"
"Uveal Spindle Cell Melanoma","urethra cancer","0"
"Spindle Cell Lipoma","cell type benign neoplasm","0"
"Peroneal Nerve Paralysis","primary bacterial infectious disease","0"
"Maternal Uniparental Disomy Chromosome 14 Syndrome","uterine ligament adenocarcinoma","0"
"Lipoadenoma","B-lymphoblastic leukemia/lymphoma","0"
"Myoclonic Epilepsy of Unverricht and Lundborg","ischemia","0"
"Plantar Fibromatosis","mastocytosis","0"
"Goldenhar Syndrome","syndrome","1"
"Astrocytoma, IDH-Mutant","interstitial lung disease","0"
"Benign Mucous Membrane Pemphigoid","viral infectious disease","0"
"Clear Cell Sarcoma of the Kidney","sweat gland disease","0"
"Hidradenitis","primary hyperoxaluria","0"
"Testicular Yolk Sac Tumor, Enteric Pattern","testicular yolk sac tumor","1"
"Parkinson's Disease","primary bacterial infectious disease","0"
"Hiatal Hernia","central nervous system disease","0"
"Papillary Conjunctivitis","chronic lymphocytic leukemia","0"
"Endometrioid Tumor","laryngeal benign neoplasm","0"
"Classic Congenital Mesoblastic Nephroma","glossopharyngeal nerve disease","0"
"Complete Trisomy 18 Syndrome","chromosomal duplication syndrome","1"
"Angiocentric Glioma","carcinoma","0"
"Cocaine Dependence","uterus leiomyosarcoma","0"
"Nicotine Dependence","parasitic protozoa infectious disease","0"
"Essential Tremor","articulation disorder","0"
"Lymphocytic Colitis","low grade glioma","0"
"Breast Adenoid Cystic Carcinoma","colon sarcoma","0"
"Testicular Yolk Sac Tumor, Papillary Pattern","bladder adenocarcinoma","0"
"Facial Nerve Neoplasm","chromophobe renal cell carcinoma","0"
"Splenic Manifestation of Prolymphocytic Leukemia","splenic manifestation of leukemia","1"
"Petrous Apex Meningioma","melanoma","0"
"Whipple Disease","intestinal disease","1"
"Fallopian Tube Serous Papilloma","viral infectious disease","0"
"Malignant Gingival Neoplasm","multiple carboxylase deficiency","0"
"Placenta Previa","familial periodic paralysis","0"
"Ovarian Mucinous Adenofibroma","ovarian benign neoplasm","1"
"Mixed Phenotype Acute Leukemia with KMT2A Rearrangement","fundus dystrophy","0"
"Adult Papillary Meningioma","parasitic infectious disease","0"
"Cerebellar Pilocytic Astrocytoma","severe pre-eclampsia","0"
"Spongiotic Dermatitis","lipomatosis","0"
"Inverted Papilloma","brain glioma","0"
"Metastatic Corticotroph Pituitary Neuroendocrine Tumor","amino acid metabolic disorder","0"
"Rectal Cloacogenic Carcinoma","thrombophilia","0"
"Thrombocytopenia Due to Immune Destruction","acute myeloid leukemia","0"
"Periocular Meningioma","brain disease","0"
"Gastroenteritis","spinal cord ependymoma","0"
"Glomangiomyoma","mononeuritis of upper limb and mononeuritis multiplex","0"
"Optic Atrophy","anterior cranial fossa meningioma","0"
"Polycythemia due to Hypoxia","acquired polycythemia","1"
"Lactotroph Pituitary Neuroendocrine Tumor","benign ependymoma","0"
"Familial Hypertrophic Cardiomyopathy","tricuspid valve disease","0"
"Cerebral Hemangioma","prostate carcinoma","0"
"Alopecia Mucinosa","focal epilepsy","0"
"Meningeal Melanocytosis","central nervous system melanocytic neoplasm","1"
"Intrahepatic Cholangiocarcinoma","cholangiocarcinoma","1"
"Nasopharyngeal Disorder","male reproductive organ benign neoplasm","0"
"Bullous Pemphigoid","skin glomangioma","0"
"Stomatitis","rectum adenocarcinoma","0"
"Ear Disorder","uterine benign neoplasm","0"
"Childhood Extraocular Retinoblastoma","fasciitis","0"
"Russell-Silver Syndrome","penis squamous cell carcinoma","0"
"Angiocentric Glioma","medulloblastoma SHH activated","0"
"Granuloma Inguinale","lymphadenitis","0"
"Hypercortisolemia","breast cyst","0"
"Fibrolamellar Carcinoma","aleukemic leukemia cutis","0"
"Mucoepidermoid Carcinoma","carcinoma","1"
"Anal Verrucous Carcinoma","sarcoma","0"
"Pineal Region Dysgerminoma","anaplastic oligodendroglioma","0"
"Cancerphobia","pre-malignant neoplasm","0"
"Orbit Embryonal Rhabdomyosarcoma","gastrointestinal system benign neoplasm","0"
"Extrahepatic Bile Duct Intraductal Papillary Neoplasm","osteosarcoma","0"
"Endometritis","amino acid metabolic disorder","0"
"Potassium Deficiency Disorder","autism spectrum disorder","0"
"Intrahepatic Bile Duct Adenoma","bladder adenocarcinoma","0"
"Subglottis Neoplasm","low grade glioma","0"
"Multinodular and Vacuolated Neuronal Tumor","prostate sarcoma","0"
"Malignant Melanotic Peripheral Nerve Sheath Tumor","kidney failure","0"
"Miller Fisher Syndrome","Guillain-Barre syndrome","1"
"Somatostatin-Producing Neuroendocrine Tumor","vaginal cancer","0"
"Liver Sarcoma","pancreatic adenocarcinoma","0"
"Status Asthmaticus","disease of mental health","0"
"Dermal Neoplasm","skin benign neoplasm","1"
"Neuronal Ceroid Lipofuscinosis","epilepsy","0"
"Polyclonal Hypergammaglobulinemia","muscle cancer","0"
"Psychiatric Disorder","heart conduction disease","0"
"Atypical Spitz Nevus","benign ependymoma","0"
"Acute Necrotizing Encephalitis","cavernous hemangioma","0"
"Teratoma","myocardial infarction","0"
"Pancreatic Serous Cystadenoma","thyroid gland disease","0"
"Acute Hemorrhagic Encephalitis","male reproductive organ cancer","0"
"Reactive Cutaneous Fibrous Lesion","intrinsic cardiomyopathy","0"
"Glanzmann Thrombasthenia","blood platelet disease","1"
"Anaplastic Large Cell Lymphoma","mouth disease","0"
"Pityriasis Rubra Pilaris","central nervous system disease","0"
"Serous Surface Papillary Carcinoma","papillary adenocarcinoma","1"
"Muscular Dystrophy","disease of anatomical entity","0"
"Glycogen-Rich, Clear Cell Breast Carcinoma","glycogen-rich carcinoma","1"
"Trochlear Nerve Neoplasm","cranial nerve malignant neoplasm","1"
"Anthracosis","autoimmune disease of skin and connective tissue","0"
"Hepatitis A Infection","eosinophilic pneumonia","0"
"Phenylketonuria","amino acid metabolic disorder","1"
"Erectile Dysfunction","trachea carcinoma","0"
"Tolosa-Hunt Syndrome","cerebral meningioma","0"
"Pseudohypoaldosteronism","renal tubular transport disease","1"
"Cryptogenic Organizing Pneumonia","central nervous system disease","0"
"Persistent Hyperplastic Primary Vitreous","paraplegia","0"
"Preeclampsia","primary bacterial infectious disease","0"
"Rhabdoid Tumor of the Kidney","papilloma","0"
"Thyroid Gland Disorder","communication disorder","0"
"Dissociative Amnesia","testis seminoma","0"
"Myxosarcoma","aphasia","0"
"Congenital Cortical Hyperostosis","hemangioma","0"
"Synovitis, Acne, Pustulosis, Hyperostosis, and Osteitis Syndrome","viral infectious disease","0"
"Pyuria","urinary system disease","1"
"Papillary Transitional Cell Carcinoma","connective tissue disease","0"
"Myotonic Cataract","hidradenoma","0"
"Acute Chest Syndrome","lens disease","0"
"Testicular Thecoma","third cranial nerve disease","0"
"Herpes Simplex Virus Infection","cerebral degeneration","0"
"Liver Inflammatory Myofibroblastic Tumor","liver disease","1"
"Hilar Cholangiocarcinoma","thyroid gland carcinoma","0"
"Liver Fibrosarcoma","vulva cancer","0"
"Childhood Kidney Angiomyolipoma","papillary conjunctivitis","0"
"Wernicke-Korsakoff Syndrome","thiamine deficiency disease","1"
"Pseudomyxoma Peritonei","gingivitis","0"
"Musculoskeletal Disorder","disease of anatomical entity","1"
"Double Outlet Right Ventricle","liposarcoma","0"
"Meesmann Corneal Dystrophy","abdominal obesity-metabolic syndrome","0"
"Coloboma of the Eye","gingival overgrowth","0"
"Bruxism","connective tissue disease","0"
"Schwannomatosis","eye disease","0"
"Benign Lymphoepithelial Lesion of the Salivary Gland","teratoma","0"
"Papillary Adenoma","differentiated thyroid gland carcinoma","0"
"Optic Neuritis","basal cell carcinoma","0"
"Pancreatic Intraductal Papillary-Mucinous Neoplasm, High Grade","breast disease","0"
"Constrictive Pericarditis","high grade glioma","0"
"Solid Pseudopapillary Carcinoma of the Pancreas","hair follicle neoplasm","0"
"Intranodal Palisaded Myofibroblastoma","nodular ganglioneuroblastoma","0"
"Borrelia Burgdorferi Infection","glucosephosphate dehydrogenase deficiency","0"
"Seizure Disorder","hormone producing pituitary cancer","0"
"Keratoconjunctivitis","ovarian germ cell teratoma","0"
"Endemic Goiter","renal cell carcinoma","0"
"Mesenchymal Chondrosarcoma","placenta disease","0"
"Acute Endometritis","central nervous system embryonal tumor","0"
"Alcoholic Cirrhosis","liver cirrhosis","1"
"Breast Microglandular Adenosis","rectosigmoid junction cancer","0"
"Solitary Breast Cyst","malignant ovarian germ cell neoplasm","0"
"Composite Ganglioneuroblastoma, Schwannian Stroma-Rich and Stroma-Poor","osteosarcoma","0"
"Cervical Leukoplakia","cervix disease","1"
"Hereditary Glomangioma","hypolipoproteinemia","0"
"Amelanotic Melanoma","central nervous system benign neoplasm","0"
"Malignant Type AB Thymoma","liposarcoma","0"
"Epiglottis Neoplasm","islet cell tumor","0"
"Endophthalmitis","hematopoietic system disease","0"
"Blomstrand Type Chondrodysplasia","malignant pineal area germ cell neoplasm","0"
"Cytochrome-C Oxidase Deficiency","primary bacterial infectious disease","0"
"Cervical Endometrioid Stromal and Related Neoplasms","breast carcinoma","0"
"Childhood Acute Lymphoblastic Leukemia","low grade glioma","0"
"Rectal Kaposi Sarcoma","optic nerve disease","0"
"Tongue Disorder","skin disease","0"
"Dedifferentiated Liposarcoma","invasive bladder transitional cell carcinoma","0"
"Giant Cell Tumor","leukocyte disease","0"
"Dubin-Johnson Syndrome","breast squamous cell carcinoma","0"
"Vitiligo","autoimmune disease of skin and connective tissue","1"
"Jugular Foramen Meningioma","frontal sinus benign neoplasm","0"
"Cholecystitis","hypothyroidism","0"
"Childhood Malignant Germ Cell Tumor","childhood germ cell cancer","1"
"Ovarian Teratoma","bone remodeling disease","0"
"Gliomatosis Cerebri","breast benign neoplasm","0"
"Childhood Testicular Embryonal Carcinoma","hyperparathyroidism","0"
"Desquamative Interstitial Pneumonia","carcinoma","0"
"Thyroid Gland Oncocytic Carcinoma","malignant mediastinal neurogenic neoplasm","0"
"Middle Ear Polyp","eye disease","0"
"Thyrotoxicosis","extraosseous Ewing sarcoma","0"
"Dihydropyrimidine Dehydrogenase Deficiency","microcytic anemia","0"
"Malignant Myoepithelioma","vulva squamous cell carcinoma","0"
"Mesothelioma","brain cancer","0"
"Myeloid Leukemia Associated with Down Syndrome","breast intraductal proliferative lesion","0"
"Diabetic Retinopathy","intraductal breast benign neoplasm","0"
"Embryonal Tumor with Multilayered Rosettes, C19MC-Altered","metal metabolism disorder","0"
"Pineal Region Teratoma","overnutrition","0"
"Liver Rhabdomyosarcoma","synovial sarcoma","0"
"Cardiac Neurofibroma","pancreatic adenocarcinoma","0"
"Klippel-Trenaunay-Weber Syndrome","cholecystitis","0"
"Desbuquois Dysplasia","vaginal benign neoplasm","0"
"Rectal Neoplasm","intestinal benign neoplasm","1"
"Sudden Infant Death Syndrome","conventional osteosarcoma","0"
"Bladder Hepatoid Adenocarcinoma","bladder adenocarcinoma","1"
"Sacral Intraspinal Meningioma","jejunal cancer","0"
"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM","autosomal dominant cerebellar ataxia","0"
"Lymphangitis","tuberculosis","0"
"Sick Euthyroid Syndrome","liposarcoma","0"
"Hyperhomocysteinemia","brain infarction","0"
"Schizoid Personality Disorder","skin carcinoma","0"
"Adrenal Rest Tumor","breast disease","0"
"Chronic Cervicitis","disease of mental health","0"
"Posterior Uveitis","congenital heart disease","0"
"Phobia","medulloblastoma","0"
"Diffuse Leptomeningeal Glioneuronal Tumor","central nervous system benign neoplasm","1"
"Trigeminal Nerve Neoplasm","notochordal cancer","0"
"Gallbladder Disorder","carcinoma","0"
"Ovarian Primitive Germ Cell Tumor","relapsing fever","0"
"Squamous Papillomatosis","sinoatrial node disease","0"
"Signet Ring Cell Intrahepatic Cholangiocarcinoma","ovarian germ cell teratoma","0"
"B Acute Lymphoblastic Leukemia with t(5;14)(q31.1;q32.3); IL3-IGH","malignant mediastinal neurogenic neoplasm","0"
"Esophageal Atresia","disease of anatomical entity","0"
"Carotenemia","malignant dermis tumor","0"
"Sarcomatoid Intrahepatic Cholangiocarcinoma","ethmoid sinus cancer","0"
"Scleritis","cerebral degeneration","0"
"Empty Sella Syndrome","second-degree atrioventricular block","0"
"Dry Eye Syndrome","myeloid neoplasm","0"
"Breast Leiomyoma","breast benign neoplasm","1"
"Gaucher Disease","sphingolipidosis","1"
"Anorexia Nervosa","intraductal breast benign neoplasm","0"
"Phobia","disease","0"
"Corticotroph Pituitary Neuroendocrine Tumor","functioning pituitary adenoma","1"
"Differentiating Neuroblastoma","cystadenocarcinoma","0"
"Diffuse Cerebral Sclerosis of Schilder","intrahepatic cholangiocarcinoma","0"
"Parathyroid Gland Mixed Cell Type Adenoma","invasive bladder transitional cell carcinoma","0"
"Ovarian Biphasic or Triphasic Teratoma","disease","0"
"Adenomatoid Tumor","trigeminal nerve neoplasm","0"
"Hemoglobinopathy","restrictive cardiomyopathy","0"
"Buruli Ulcer","focal dystonia","0"
"Scimitar Syndrome","pyelonephritis","0"
"Actinic Keratosis","synovium cancer","0"
"Anal Margin Basal Cell Carcinoma","bile duct disease","0"
"Cerebral Sarcoidosis","disease of mental health","0"
"Granulomatous Arteritis","physical disorder","0"
"Colon Leiomyosarcoma","inherited metabolic disorder","0"
"Vulvar Keratinizing Squamous Cell Carcinoma","retinal artery occlusion","0"
"Ovarian Germ Cell Tumor","bronchus adenoma","0"
"Appendicitis","cecal disease","1"
"Mesothelioma","small cell sarcoma","0"
"Cervical Mucinous Adenocarcinoma, Signet Ring Cell-Type","heart conduction disease","0"
"Asbestos-Related Lung Carcinoma","lung carcinoma","1"
"Cirrhosis","spinal canal and spinal cord meningioma","0"
"Vulvar Basaloid Carcinoma","urethral benign neoplasm","0"
"Long QT Syndrome","papilloma","0"
"Disseminated Intravascular Coagulation","thrombophilia","1"
"Acute Sinusitis","paranasal sinus disease","1"
"Mixed Germ Cell Tumor","germ cell cancer","1"
"Cervical Wilms Tumor","acute myeloid leukemia","0"
"Malignant Ovarian Germ Cell Tumor","ovarian germ cell cancer","1"
"Melanotic Neuroectodermal Tumor","diabetes mellitus","0"
"Papillary Cystadenocarcinoma","malignant peripheral nerve sheath tumor","0"
"Obsessive-Compulsive Personality Disorder","vulva squamous cell carcinoma","0"
"Urethral Urothelial Papilloma","upper respiratory tract disease","0"
"Stage IVB Bladder Cancer","bladder carcinoma","1"
"T-Cell Prolymphocytic Leukemia","acute promyelocytic leukemia","0"
"Leiomyosarcoma","peripheral nervous system neoplasm","0"
"Pituitary Gland Necrosis","encephalitis","0"
"Phenylketonuria","cholangitis","0"
"Hypertension","intrahepatic cholestasis","0"
"Adrenal Gland Disorder","reflex epilepsy","0"
"Uterine Corpus Apoplectic Leiomyoma","uterine corpus cellular leiomyoma","1"
"T-Cell Prolymphocytic Leukemia","sweat gland benign neoplasm","0"
"Extraosseous Plasmacytoma","hyperostosis","0"
"Baritosis","autonomic nervous system neoplasm","0"
"Polycythaemia due to Excess Erythropoetin Production","focal epilepsy","0"
"Non Specific Chronic Endometritis","perivascular tumor","0"
"Stress Polycythemia","central nervous system embryonal tumor","0"
"Complement Deficiency","cataract","0"
"Neuropathy, Hereditary Sensory and Autonomic, Type I","bladder urothelial carcinoma","0"
"Prostate Angiosarcoma","skull base cancer","0"
"Ovarian Adenosarcoma","ovarian carcinosarcoma","1"
"Liver Angiomyolipoma","cervical adenomyoma","0"
"Bronchiectasis","sweat gland cancer","0"
"Melkersson-Rosenthal Syndrome","extrinsic allergic alveolitis","0"
"Malignant Gastric Granular Cell Tumor","viral infectious disease","0"
"Intracranial Abscess","panuveitis","0"
"Monophasic Synovial Sarcoma","vulva squamous cell carcinoma","0"
"Abdominal Aortic Aneurysm","systemic mastocytosis","0"
"Thyroid Gland Oncocytic Adenoma","dry eye syndrome","0"
"Lipid-Rich Carcinoma","breast disease","0"
"Childhood Acute Megakaryoblastic Leukemia","sleep disorder","0"
"Sick Euthyroid Syndrome","appendix adenocarcinoma","0"
"Sea-Blue Histiocyte Syndrome","disease by infectious agent","0"
"Olfactory Neuroblastoma","palmoplantar keratosis","0"
"Skin Fibroepithelial Basal Cell Carcinoma","esophagus adenocarcinoma","0"
"Gastric Body Carcinoma","adrenal gland disease","0"
"Amyloidosis","kidney cancer","0"
"Large Cell Acanthoma","malignant peripheral nerve sheath tumor","0"
"Ovarian Solid Teratoma","sebaceous carcinoma","0"
"Bullous Keratopathy","hypolipoproteinemia","0"
"Osteitis Fibrosa Cystica","bone resorption disease","1"
"Hydrocephalus","urinary tract papillary transitional cell benign neoplasm","0"
"Soft Tissue Chondroma","connective tissue benign neoplasm","1"
"Galactosemia","disorder of sexual development","0"
"Cervical Verrucous Carcinoma","uterine corpus cancer","0"
"Alcohol Abuse","uterine ligament adenocarcinoma","0"
"Unilateral Retinoblastoma","retinoblastoma","1"
"Benign Mediastinal Schwannoma","benign neurilemmoma","1"
"Adult Vaginal Botryoid-Type Embryonal Rhabdomyosarcoma","chromosomal deletion syndrome","0"
"Large Cell Medulloblastoma","trachea carcinoma","0"
"Extrahepatic Bile Duct Carcinoma","autosomal dominant intellectual developmental disorder","0"
"Aleukemic Leukemia Cutis","progressive myoclonus epilepsy","0"
"Human Papillomavirus-Independent Cervical Adenocarcinoma, Gastric-Type","cervical mucinous adenocarcinoma","1"
"Squamous Cell Neoplasm","personality disorder","0"
"Mevalonate Kinase Deficiency","extrinsic allergic alveolitis","0"
"Breast Medullary Carcinoma","breast benign neoplasm","0"
"Uterine Corpus Adenomyoma","uterine benign neoplasm","1"
"Angle Closure Glaucoma","atrophic glossitis","0"
"Gallbladder Stone","adenoma","0"
"Adenomyoma","extrinsic allergic alveolitis","0"
"Polycythemia","parathyroid gland disease","0"
"Capillary Leak Syndrome","liposarcoma","0"
"Thyroiditis","histone mutated tumor","0"
"Prostate Disorder","disease","0"
"Chronic Renal Failure","kidney failure","1"
"Fibroblastic Osteosarcoma","conventional osteosarcoma","1"
"Chronic Cholangitis","hemoglobinopathy","0"
"Orbit Hemangioma","male reproductive system disease","0"
"Anxiety Disorder","central nervous system teratoma","0"
"Mixed Cell Adenoma","cell type cancer","0"
"Hypercortisolemia","bladder carcinoma","0"
"Atherosclerosis","osteosclerosis","0"
"Autonomic Nervous System Neoplasm","chronic inflammation of lacrimal passage","0"
"Necrobiosis Lipoidica","sarcomatoid carcinoma","0"
"Cholangiolocellular Carcinoma","amino acid metabolic disorder","0"
"Malignant Subglottis Neoplasm","kidney benign neoplasm","0"
"Medulloblastoma, Non-WNT/Non-SHH, Group 4","medulloblastoma non-WNT/non-SHH","1"
"Acinar Cell Carcinoma","glomerulonephritis","0"
"Exocervical Carcinoma","cervix disease","0"
"Placenta Previa","placenta disease","1"
"Clear Cell Hidradenoma","lice infestation","0"
"Invasive Bladder Lipid-Rich Urothelial Carcinoma","glomerulonephritis","0"
"Aseptic Meningitis","glucosephosphate dehydrogenase deficiency","0"
"Vulvar Dystrophy","childhood testicular mixed germ cell tumor","0"
"Oncocytic Adenoma","endocrine organ benign neoplasm","1"
"Venous Hemangioma","pemphigus","0"
"Corneal Edema","viral infectious disease","0"
"Cystitis Glandularis","testicular yolk sac tumor","0"
"Splenic Manifestation of Leukemia","thalassemia","0"
"Uterine Corpus Atypical Polypoid Adenomyoma","hemangiopericytoma","0"
"Newcastle Disease","hemangioma","0"
"Clear Cell Hidradenoma","tertiary neurosyphilis","0"
"Signet Ring Cell Carcinoma","pulmonary fibrosis","0"
"Pituicytoma","adenoma","0"
"Ependymoma","thrombophilia","0"
"Stage IVB Bladder Cancer","prostate sarcoma","0"
"Extraventricular Neurocytoma","stomach disease","0"
"Meningoencephalitis","phagocyte bactericidal dysfunction","0"
"Glanders","anal margin carcinoma","0"
"Chromosome 2q37 Deletion Syndrome","chromosomal deletion syndrome","1"
"Hypogammaglobulinemia","inner ear cancer","0"
"Polymicrogyria","vulvar disease","0"
"Childhood Adrenal Gland Pheochromocytoma","stomach cancer","0"
"Reflex Epilepsy","vesiculobullous skin disease","0"
"Internal Auditory Canal Meningioma","childhood low-grade glioma","0"
"Conventional Angiosarcoma","leukemia","0"
"Conjunctival Vascular Disorder","cerebrum cancer","0"
"Intestinal Perforation","personality disorder","0"
"Malignant Oculomotor Nerve Neoplasm","cerebellar astrocytoma","0"
"Adult Liposarcoma","refractive error","0"
"Intrahepatic Bile Duct Adenoma","bile duct adenoma","1"
"Trigeminal Nerve Neoplasm","brain sarcoma","0"
"Refractory Malignant Testicular Germ Cell Tumor","acute myeloid leukemia","0"
"Uterine Corpus Leiomyosarcoma","primary bacterial infectious disease","0"
"Isovaleric Acidemia","Ehlers-Danlos syndrome","0"
"Childhood Angiosarcoma","angiosarcoma","1"
"Schizoid Personality Disorder","parasitic infectious disease","0"
"Progressive Supranuclear Palsy","movement disease","1"
"Primary Peritoneal Serous Papillary Adenocarcinoma","syndrome","0"
"Ovarian Mucinous Cystadenoma","islet cell tumor","0"
"Selective IgE Immunodeficiency","B-cell lymphoma","0"
"Acute Contagious Conjunctivitis","myeloproliferative neoplasm","0"
"Abducens Nerve Disorder","bladder disease","0"
"Pituitary Gland Hypoplasia","myeloid neoplasm","0"
"Chicken Pox","diffuse large B-cell lymphoma","0"
"Conn Syndrome","paranasal sinus disease","0"
"Cardiac Fibrosarcoma","heart sarcoma","1"
"Adult Cerebellar Neoplasm","eye disease","0"
"Desquamative Interstitial Pneumonia","metal metabolism disorder","0"
"Inverted Papilloma","salpingitis","0"
"Deep Hemangioma","oligodendroglioma","0"
"Kimura Disease","breast disease","0"
"Ainhum","central nervous system mesenchymal non-meningothelial tumor","0"
"Obstructive Jaundice","malignant mesenchymoma","0"
"Ovarian Sex Cord-Stromal Tumor","ovarian benign neoplasm","0"
"Cranial Nerve VII Palsy","heart disease","0"
"Adult Lymphoma","breast carcinoma","0"
"Childhood Osteosarcoma","osteosarcoma","1"
"Plexiform Schwannoma","brain stem glioma","0"
"Nipple Carcinoma","histiocytic and dendritic cell cancer","0"
"Depersonalization Disorder","specific phobia","0"
"B Acute Lymphoblastic Leukemia with t(12;21)(p13.2;q22.1); ETV6-RUNX1","bile duct adenocarcinoma","0"
"Pleomorphic Rhabdomyosarcoma","endodermal sinus tumor","0"
"Pineal Region Teratoma","bladder adenocarcinoma","0"
"Diffuse Lipomatosis","gastritis","0"
"Ovarian Serous Cystadenofibroma","squamous cell carcinoma","0"
"Melanoma in Congenital Melanocytic Nevus","meningioma","0"
"Staphylococcal Food Poisoning","skin benign neoplasm","0"
"Appendix Mucinous Cystadenocarcinoma","bladder adenocarcinoma","0"
"Ethmoidal Sinusitis","central nervous system lipoma","0"
"Spiradenoma","spinal canal and spinal cord meningioma","0"
"Wolman Disease","endodermal sinus tumor","0"
"Periodontitis","cervix endometrial stromal tumor","0"
"Dermatitis","dermatitis","0"
"Adenocarcinofibroma","urinary system disease","0"
"Childhood Cerebellar Neoplasm","male reproductive organ benign neoplasm","0"
"Oligoastrocytoma","mixed glioma","1"
"Medulloblastoma, SHH-Activated, TP53-Wildtype","congenital heart disease","0"
"Combined Lung Large Cell Neuroendocrine Carcinoma","fallopian tube adenocarcinoma","0"
"Acute Myeloid Leukemia with Biallelic CEBPA Mutation","liver disease","0"
"Myositis","primary bacterial infectious disease","0"
"Breast Oncocytic Carcinoma","urinary bladder cancer","0"
"Migraine With Aura","lysosomal storage disease","0"
"Aorta Disease","artery disease","1"
"Breast Squamous Cell Carcinoma, Spindle Cell Variant","breast squamous cell carcinoma","1"
"Gastric Teratoma","extraosseous osteosarcoma","0"
"Liver Inflammatory Myofibroblastic Tumor","brain stem cancer","0"
"Ovarian Dysgerminoma","breast duct papilloma","0"
"Endometritis","childhood brain stem glioma","0"
"Ovarian Dysgerminoma","lung squamous cell carcinoma","0"
"Adult Cystic Teratoma","selective immunoglobulin deficiency disease","0"
"Nodular Sclerosis Classic Hodgkin Lymphoma","pseudohypoparathyroidism","0"
"Orchitis","vaginal carcinosarcoma","0"
"Gastroschisis","physical disorder","1"
"Cole-Carpenter Syndrome","female reproductive organ cancer","0"
"Plantar Verrucous Carcinoma","chromosomal duplication syndrome","0"
"Unilateral Retinoblastoma","dermatitis","0"
"Rete Ovarii Cystadenoma","male reproductive system disease","0"
"Ganglioneuroblastoma, Intermixed","complex regional pain syndrome","0"
"Gastritis","second-degree atrioventricular block","0"
"Adult Astrocytic Tumor","tricuspid valve disease","0"
"Cervical Adenoid Cystic Carcinoma","severe pre-eclampsia","0"
"Lymphocytic Colitis","breast benign neoplasm","0"
"Mixed Cell Type Kidney Wilms Tumor","nephroblastoma","1"
"Childhood Hepatocellular Carcinoma","hepatocellular carcinoma","1"
"Rapidly Progressive Glomerulonephritis","intestinal disease","0"
"Chalazion","cavernous hemangioma","0"
"Hyperestrogenism","peripheral nervous system disease","0"
"Mediastinal Soft Tissue Neoplasm","ovarian endodermal sinus tumor","0"
"Accessory Nerve Disorder","lymphatic system disease","0"
"Peripheral Primitive Neuroectodermal Tumor of Bone","visceral heterotaxy","0"
"Testicular Atrophy","adrenal gland pheochromocytoma","0"
"Retinal Detachment","synostosis","0"
"Urinary Tract Obstruction","acute myeloid leukemia","0"
"Angelman Syndrome","malignant astrocytoma","0"
"Cole-Carpenter Syndrome","acute myeloid leukemia","0"
"Hepatoblastoma","testicular yolk sac tumor","0"
"Renal Osteodystrophy","kidney disease","1"
"Rectosigmoid Neoplasm","agnosia","0"
"Venous Hemangioma","skin squamous cell carcinoma","0"
"Testicular Yolk Sac Tumor, Enteric Pattern","nosophobia","0"
"Olfactory Neuroblastoma","malignant olfactory nerve neoplasm","1"
"Malignant Ovarian Epithelial Tumor","psychotic disorder","0"
"Breast Apocrine Carcinoma In Situ","craniosynostosis","0"
"Sarcomatoid Mesothelioma","dissociative disorder","0"
"Breast Solid Papillary Carcinoma","invasive bladder transitional cell carcinoma","0"
"Cervical Endometriosis","endocrine gland cancer","0"
"Wolf-Hirschhorn Syndrome","papilloma","0"
"Epithelioid Malignant Peripheral Nerve Sheath Tumor","adenocarcinoma","0"
"Retinal Detachment","retinal disease","1"
"Hypertrophic Pyloric Stenosis","prion disease","0"
"Extratemporal Epilepsy","Ewing sarcoma","0"
"Alzheimer's Disease","dermatophytosis","0"
"Anal Intraepithelial Neoplasia 3","hypolipoproteinemia","0"
"Appendix Neoplasm","islet cell tumor","0"
"Impetigo","low grade glioma","0"
"Kleptomania","impulse control disorder","1"
"Mesangial Proliferative Glomerulonephritis","sex cord-stromal benign neoplasm","0"
"Hypochondriasis","meningioma","0"
"Parietal Lobe Neoplasm","balanitis","0"
"Mediastinal Schwannoma","follicular adenoma","0"
"Renal Pelvis Urothelial Papilloma","osteosarcoma","0"
