"MELAS Syndrome","mitochondrial myopathy","0"
"Tetanic Cataract","cataract","1"
"Buerger Disease","peripheral vascular disease","1"
"Ovarian Yolk Sac Tumor, Hepatoid Pattern","ovarian primitive germ cell tumor","0"
"Transient Hypogammaglobulinemia","agammaglobulinemia","1"
"Nodular Goiter","substernal goiter","0"
"Microscopic Colitis","diversion colitis","0"
"Partial Motor Seizure","temporal lobe epilepsy","0"
"Duodenitis","postgastrectomy syndrome","0"
"Mucolipidosis","mucolipidosis III gamma","0"
"Malignant Cardiac Hemangiopericytoma","heart fibrosarcoma","0"
"Stomach Disorder","gastrointestinal system cancer","0"
"Cryoglobulinemia","Schnitzler syndrome","0"
"Osteitis Fibrosa Cystica","osteoporosis","0"
"Ischemic Fasciitis","pseudosarcomatous fibromatosis","0"
"Endometrial Disorder","endometriosis of uterus","0"
"Phenylketonuria","homocystinuria-megaloblastic anemia cblG type","0"
"Horner Syndrome","diabetic autonomic neuropathy","0"
"Anaplastic Pleomorphic Xanthoastrocytoma","infant-type hemispheric glioma","0"
"Progressive Supranuclear Palsy","benign shuddering attacks","0"
"Malignant Ovarian Cyst","ovarian Wilms' cancer","0"
"von Willebrand Disease","von Willebrand's disease","0"
"Cholangitis","extrahepatic bile duct lipoma","0"
"Glucose-6-Phosphate Dehydrogenase Deficiency","multiple carboxylase deficiency","0"
"Hemoglobinopathy","physical disorder","0"
"Chordoid Meningioma","meninges sarcoma","0"
"Adult Embryonal Tumor with Multilayered Rosettes, C19MC-Altered","adult embryonal tumor with multilayered rosettes, C19MC-altered","0"
"Alcoholic Cardiomyopathy","myocarditis","0"
"Schizophrenia","schizophrenia","0"
"Suprasellar Meningioma","malignant leptomeningeal neoplasm","0"
"Exostosis","hyperostosis","1"
"Vulvar Non-Keratinizing Squamous Cell Carcinoma","vulvar basaloid squamous cell carcinoma","0"
"Stromal Predominant Kidney Wilms Tumor","blastema predominant kidney Wilms' tumor","0"
"Breast Central Papilloma","central breast papilloma","0"
"Encapsulated Thymoma","thymus cancer","0"
"Anovulation","endometriosis of ovary","0"
"Seborrheic Dermatitis","dermatitis","1"
"Neuronal Ceroid Lipofuscinosis","lysosomal acid lipase deficiency","0"
"Cribriform Carcinoma","breast scirrhous carcinoma","0"
"Pierre Robin Syndrome","parastremmatic dwarfism","0"
"Adamantinoma","bone sarcoma","0"
"Periapical Dental Abscess","chronic apical periodontitis","0"
"Ectopic Pregnancy","reproductive system disease","0"
"Plexiform Schwannoma","neurilemmoma","1"
"Dome of the Bladder","bladder dome cancer","0"
"Skin Appendage Neoplasm","granular cell tumor","0"
"Diffuse Leptomeningeal Glioneuronal Tumor","spinal cord dermoid cyst","0"
"Serous Surface Papilloma","maxillary sinus inverted papilloma","0"
"Skin Fibroepithelial Basal Cell Carcinoma","clear cell basal cell carcinoma","0"
"Thyroid Gland Macrofollicular Adenoma","follicular adenoma","1"
"Mental Retardation","developmental disorder of mental health","0"
"Rhesus Isoimmunization","hematopoietic system disease","0"
"Cervical Lymphadenitis","Kawasaki disease","0"
"Medulloepithelioma Not Otherwise Specified","adult central nervous system embryonal tumor","0"
"Paget Disease","breast apocrine carcinoma","0"
"Dyschromatosis Universalis Hereditaria","hyperpigmentation of eyelid","0"
"Dental Fluorosis","dentinogenesis imperfecta","0"
"Hypercalcemic Sarcoidosis","hypersensitivity reaction type IV disease","0"
"Gonadoblastoma","adenoma","0"
"Thymic Sarcomatoid Carcinoma","thymus cancer","0"
"Alcoholic Polyneuropathy","critical illness polyneuropathy","0"
"Acquired Hemangioma","spindle cell hemangioma","0"
"Single Episode of Major Depressive Disorder","depressive disorder","1"
"High Grade B-Cell Lymphoma with MYC and BCL2 or BCL6 Rearrangements","non-Hodgkin lymphoma","0"
"Neuroblastoma","neuroblastoma","0"
"Malignant Skeletal Muscle Neoplasm","skeletal muscle cancer","0"
"Polymicrogyria","Japanese encephalitis","0"
"HIV Infection","Kaposi's sarcoma","0"
"Malignant Granular Cell Tumor","malignant granular cell myoblastoma","0"
"Obsessive-Compulsive Personality Disorder","obsessive-compulsive personality disorder","0"
"Angiolipoma","infiltrating lipoma","0"
"Subacute Sclerosing Panencephalitis","anogenital venereal wart","0"
"Tetanus","bartonellosis","0"
"Thoracic Outlet Syndrome","vascular cancer","0"
"Acute Intestinal Ischemia","endometriosis of intestine","0"
"Nasopharyngeal Disorder","acute laryngopharyngitis","0"
"Spinal Muscular Atrophy","lateral sclerosis","0"
"Periodontal Disorder","oral hairy leukoplakia","0"
"Paroxysmal Nocturnal Hemoglobinuria","proteinuria","0"
"Eyelid Disorder","chronic mucocutaneous candidiasis","0"
"Myotonic Disorder","congenital muscular dystrophy","0"
"Non-Functioning Pituitary Neuroendocrine Tumor","mixed eosinophil-basophil adenoma","0"
"Paraplegia","restless legs syndrome","0"
"Partial Retinal Arterial Occlusion","partial arterial retinal occlusion","0"
"Vaginal Endometrioid Stromal and Related Neoplasms","vaginal disease","0"
"Autonomic Neuropathy","peripheral nervous system disease","0"
"Oxyphilic Endometrial Endometrioid Adenocarcinoma","mucin-rich endometrial endometrioid adenocarcinoma","0"
"Scimitar Syndrome","hypoplastic right heart syndrome","0"
"Mental Retardation, Autosomal Dominant 9","autosomal dominant intellectual developmental disorder 8","0"
"Ankylosis","neurogenic arthropathy","0"
"Lung Non-Small Cell Carcinoma","lung clear cell carcinoma","0"
"Granuloma Inguinale","yaws","0"
"Vulvar Glandular Neoplasm","vulvar squamous tumor","0"
"Aleukemic Leukemia","leukemia","1"
"Vitamin C Deficiency","nutritional deficiency disease","1"
"Apocrine Adenoma","syringocystadenoma papilliferum","0"
"Malignant Smooth Muscle Neoplasm","musculoskeletal system cancer","0"
"Upper Clivus Meningioma","skull base meningioma","0"
"Malignant Thymoma","thymoma type B","0"
"Inflammatory Leiomyosarcoma","extrahepatic bile duct leiomyosarcoma","0"
"Exanthem","white sponge nevus","0"
"Childhood Fibrosarcoma","conventional fibrosarcoma","0"
"Invasive Renal Pelvis and Ureter Urothelial Carcinoma","ureter carcinoma","0"
"Blepharoconjunctivitis","ulcerative blepharitis","0"
"Kidney Disorder","bacteriuria","0"
"Skull Neoplasm","bone disease","0"
"Encephalitis","diabetic encephalopathy","0"
"Impulse-Control Disorder","cognitive disorder","0"
"Testicular Yolk Sac Tumor, Microcystic Pattern","macrocystic pattern testicular yolk sac tumor","0"
"Spindle Cell Rhabdomyosarcoma","spindle cell rhabdomyosarcoma","0"
"Varicose Vein","vein disease","1"
"Childhood Kidney Neoplasm","kidney cancer","1"
"Kidney Sarcoma","kidney sarcoma","0"
"Kidney Disorder","urethral disease","0"
"Cervical Poorly Differentiated Adenosquamous Carcinoma","squamous cell carcinoma","0"
"Granulomatous Colitis","inflammatory bowel disease 5","0"
"Irritant Contact Dermatitis","occupational dermatitis","0"
"Cerebellopontine Angle Embryonal Tumor, Not Otherwise Specified","cerebellopontine angle meningioma","0"
"Platelet Disorder","von Willebrand's disease","0"
"Interstitial Nephritis","nephritis","1"
"Acute Megakaryoblastic Leukemia","acute promyelocytic leukemia","0"
"Extratemporal Epilepsy","epilepsy","1"
"Ampulla of Vater Clear Cell Adenocarcinoma","ampulla of Vater clear cell adenocarcinoma","0"
"Intracranial Abscess","spinal cord disease","0"
"Caries","tooth ankylosis","0"
"Bone Paget Disease","hyperostosis","1"
"Pseudohypoparathyroidism","metal metabolism disorder","1"
"Stomatitis","lip carcinoma in situ","0"
"Adult Mesenchymal Chondrosarcoma","childhood mesenchymal chondrosarcoma","0"
"Hypertension","peripheral artery disease","0"
"Progressive Muscular Atrophy","spinal muscular atrophy","0"
"Hidradenoma Papilliferum","hidradenoma","1"
"Nonanaplastic Kidney Wilms Tumor","mixed cell type kidney Wilms' tumor","0"
"Extramammary Paget Disease","cutaneous adenocystic carcinoma","0"
"Intestinal Perforation","umbilical hernia","0"
"Venous Insufficiency","pulmonary vein leiomyosarcoma","0"
"Benign Pericytic Neoplasm","benign perivascular tumor","0"
"Burning Mouth Syndrome","salivary gland disease","0"
"Junctional Epidermolysis Bullosa","epidermolysis bullosa","1"
"Granuloma Inguinale","staphyloenterotoxemia","0"
"African Trypanosomiasis","sleeping sickness","0"
"CHARGE Syndrome","hypoplastic or aplastic tibia with polydactyly","0"
"Endocardial Fibroelastosis","heart disease","0"
"Hypochromic Anemia","aplastic anemia","0"
"Hyperhomocysteinemia","glutamate-cysteine ligase deficiency","0"
"Stomatitis","lip disease","1"
"Kidney Disorder","pyuria","0"
"Secondary Hyperparathyroidism","primary hyperparathyroidism","0"
"Transient Arthropathy","arthropathy","1"
"Testicular Yolk Sac Tumor, Glandular-Alveolar Pattern","polyvesicular vitelline pattern testicular yolk sac tumor","0"
"Balantidiasis","amebiasis","0"
"Endocervicitis","endocervicitis","0"
"West Syndrome","Rolandic epilepsy-paroxysmal exercise-induced dystonia-writer's cramp syndrome","0"
"Prostate Angiosarcoma","prostate rhabdomyosarcoma","0"
"Papillary Glioneuronal Tumor","nervous system benign neoplasm","0"
"Tubular Adenocarcinoma","gastric adenocarcinoma","0"
"Urethra Disorder","lower urinary tract calculus","0"
"Childhood Supratentorial Ependymoma, Not Otherwise Specified","supratentorial primitive neuroectodermal tumor","0"
"Refractory Hematologic Malignancy","organ system cancer","0"
"Agnosia","specific developmental disorder","0"
"Tendonitis","polymyositis","0"
"Sexual Masochism","ego-dystonic sexual orientation","0"
"Hypochondriasis","pain disorder","0"
"Megaloblastic Anemia","overhydrated hereditary stomatocytosis","0"
"Frontal Convexity Meningioma","cerebral convexity meningioma","1"
"Penile Fibromatosis","leukoplakia of penis","0"
"Endometrial Disorder","female infertility of uterine origin","0"
"Isosporiasis","cystoisosporiasis","0"
"Plexiform Schwannoma","neurilemmomatosis","0"
"Drug Abuse","withdrawal disorder","0"
"Endometrial Mixed Cell Adenocarcinoma","endometrial endometrioid adenocarcinoma, secretory variant","0"
"Prostate Acinar Signet Ring Cell-Like Adenocarcinoma","prostate colloid adenocarcinoma","0"
"Mixed Receptive-Expressive Language Disorder","language disorder","0"
"Partial Motor Seizure","frontal lobe epilepsy","0"
"Epicardial Lipoma","lipoma","0"
"Placental Site Trophoblastic Tumor","choriocarcinoma of the testis","0"
"Clear Cell Hepatocellular Carcinoma","sclerosing hepatic carcinoma","0"
"Apocrine Neoplasm","sweat gland disease","0"
"Pacinian Neurofibroma","cellular neurofibroma","0"
"Neurotoxicity Syndrome","central nervous system disease","0"
"Paranoid Type Schizophrenia","paranoid schizophrenia","0"
"Malignant Peripheral Nerve Sheath Tumor","peripheral nerve sheath neoplasm","1"
"T-Cell Non-Hodgkin Lymphoma","anaplastic large cell lymphoma","0"
"Elephantiasis","hereditary lymphedema","0"
"Uterine Corpus Atypical Polypoid Adenomyoma","uterine corpus atypical polypoid adenomyoma","0"
"Endometrial Serous Adenocarcinoma","uterine corpus choriocarcinoma","0"
"Elephantiasis","elephantiasis","0"
"Bulbomembranous Urethral Malignant Neoplasm","male urethral cancer","1"
"Pinta","chancroid","0"
"Testicular Atrophy","granulomatous orchitis","0"
"Vaginal Disorder","preterm premature rupture of the membranes","0"
"Pulmonary Fibrosis","extrinsic allergic alveolitis","0"
"Colitis","inflammatory bowel disease 24","0"
"Mature Ovarian Teratoma","mature teratoma of the ovary","0"
"Clear Cell Adenoma","colorectal adenoma","0"
"Periocular Meningioma","lymphoplasmacyte-rich meningioma","0"
"Desmoplastic Small Round Cell Tumor","colon sarcoma","0"
"Non-Neoplastic Reproductive System Disorder","urinary system disease","0"
"Diabetes Mellitus","prediabetes syndrome","0"
"Ovarian Cystadenoma","ovarian cystadenoma","0"
"Atherosclerosis","arteriosclerosis","0"
"Sebaceous Gland Neoplasm","scrotal angioma","0"
"Childhood Astrocytic Tumor","central nervous system cancer","0"
"Metachronous Kidney Wilms Tumor","kidney cancer","0"
"Cytochrome-C Oxidase Deficiency","multiple mitochondrial dysfunctions syndrome","0"
"MMIH Syndrome","syndrome","1"
"Epithelioid Hemangioma","subglottic angioma","0"
"Petrous Apex Meningioma","secretory meningioma","0"
"Ovarian Fetiform Teratoma","ovarian cystic teratoma","0"
"Childhood Brain Germinoma","brain germinoma","1"
"Adult Medulloblastoma","medullomyoblastoma","0"
"Megaesophagus","esophageal atresia","0"
"Duodenitis","umbilical hernia","0"
"Duodenal Ulcer","gastric ulcer","0"
"Benign Mucous Membrane Pemphigoid","bullous skin disease","0"
"Visual Pathway Disorder","retinal disease","0"
"Malignant Melanotic Psammomatous Peripheral Nerve Sheath Tumor","malignant peripheral nerve sheath tumor","0"
"Gallbladder Mucinous Adenocarcinoma","gallbladder carcinoma","1"
"Dyschromatosis Symmetrica Hereditaria","dyschromatosis symmetrica hereditaria","0"
"Night Blindness","angioid streaks","0"
"Epithelial Predominant Pulmonary Blastoma","epithelial predominant pulmonary blastoma","0"
"Posterior Fossa Meningioma","fibrous meningioma","0"
"Glomus Tumor","glomus tumor","0"
"Diabetic Ketoacidosis","diabetic ketoacidosis","0"
"Gliomatosis Cerebri","childhood germ cell brain tumor","0"
"Adult Brain Stem Astrocytoma","adult brainstem gliosarcoma","0"
"Metachromatic Leukodystrophy","Niemann-Pick disease","0"
"Primary Hyperoxaluria Type I","carbohydrate metabolic disorder","0"
"Rabies","cowpox","0"
"Extrahepatic Cholestasis","biliary atresia","0"
"Glycogen Storage Disease Type I","glycogen metabolism disorder","0"
"Grand Mal Epilepsy","familial adult myoclonic epilepsy","0"
"Brown-Sequard Syndrome","central nervous system disease","0"
"Uterine Corpus Epithelioid Leiomyoma","subserous uterine fibroid","0"
"Telogen Effluvium","alopecia universalis","0"
"Reye Syndrome","Peters plus syndrome","0"
"Mesenchymal Chondrosarcoma","bone chondrosarcoma","0"
"Anal Canal Cloacogenic Carcinoma","anal carcinoma","0"
"Threatened Abortion","oligohydramnios","0"
"Myoclonic Epilepsy Associated with Ragged-Red Fibers","MELAS syndrome","0"
"Arteriolosclerosis","intermittent claudication","0"
"Cytochrome-C Oxidase Deficiency","GRACILE syndrome","0"
"Dental Agenesis","teeth hard tissue disease","0"
"Breast Liposarcoma","breast angiosarcoma","0"
"Arteriolosclerosis","artery disease","0"
"Urethral Diverticulum","urethral benign neoplasm","0"
"Myotonic Disorder","distal myopathy","0"
"Hermaphrodite","hyperandrogenism","0"
"Thymic Lymphoepithelial Carcinoma","thymus squamous cell carcinoma","0"
"Angle Closure Glaucoma","aqueous misdirection","0"
"Senile Cataract","cataract 35","0"
"Bartholin Gland Transitional Cell Carcinoma","Bartholin's gland cancer","0"
"Otorrhea","external ear disease","0"
"Portal Hypertension","nutmeg liver","0"
"Malignant Dermal Neoplasm","skin cancer","1"
"Congo-Crimean Hemorrhagic Fever","Kyasanur forest disease","0"
"Superior Mesenteric Artery Syndrome","chronic duodenal ileus","0"
"Well Differentiated Papillary Mesothelial Tumor","angiomyolipoma","0"
"Acquired Keratoderma","porokeratosis","0"
"Ovarian Clear Cell Adenocarcinoma","ovary adenocarcinoma","1"
"Learning Disorder","tic disorder","0"
"Biphasic Mesothelioma","malignant epithelial mesothelioma","0"
"Uterine Corpus Leiomyosarcoma","uterine corpus cancer","0"
"Intravascular Large B-Cell Lymphoma","diffuse large B-cell lymphoma","0"
"Lissencephaly","periventricular nodular heterotopia","0"
"Somatostatin-Producing Neuroendocrine Tumor","VIPoma","0"
"Bladder Signet Ring Cell Adenocarcinoma","bladder colonic type adenocarcinoma","0"
"Pericardial Effusion","pericardium leiomyoma","0"
"Vaginal Glandular Neoplasm","vaginal glandular tumor","0"
"Intradural Extramedullary Spinal Canal Neoplasm","spinal cancer","1"
"Angelman Syndrome","Alkuraya-Kucinskas syndrome","0"
"Metastatic Somatotroph Pituitary Neuroendocrine Tumor","pituitary cancer","0"
"Fucosidosis","fucosidosis","0"
"Acute Sinusitis","paranasal sinus benign neoplasm","0"
"Bartholin Gland Adenoid Cystic Carcinoma","Bartholin's gland small cell carcinoma","0"
"Myxoid Leiomyosarcoma","lung leiomyosarcoma","0"
"Sialadenitis","salivary gland cancer","0"
"Squamous Papilloma","intraductal papilloma","0"
"T-Cell Prolymphocytic Leukemia","chronic lymphocytic leukemia","0"
"Antisocial Personality Disorder","schizoid personality disorder","0"
"Optic Neuritis","chiasmal syndrome","0"
"Depression","cognitive disorder","0"
"Kimura Disease","skin disease","1"
"Bladder Papillary Urothelial Carcinoma","bladder carcinoma","0"
"Gasserian Meningioma","clear cell meningioma","0"
"Early Yaws","primary bacterial infectious disease","0"
"Childhood Spinal Cord Neoplasm","central nervous system cancer","0"
"Scleredema Adultorum","skin disease","1"
"Hepatitis A Infection","tick-borne encephalitis","0"
"Vasomotor Rhinitis","vasomotor rhinitis","0"
"Lactotroph Pituitary Neuroendocrine Tumor","functioning pituitary adenoma","1"
"Laryngeal Disorder","tracheal disease","0"
"Ovarian Endometrioid Adenofibroma","ovarian cystadenoma","0"
"C5 Deficiency","complement deficiency","1"
"Rectal Prolapse","anal fistula","0"
"Echolalia","speech-language disorder-1","0"
"Childhood Central Nervous System Germ Cell Tumor","central nervous system germinoma","0"
"Supratentorial Ependymoma, ZFTA-RELA Fusion-Positive","supratentorial ependymoma, ZFTA fusion–positive","0"
"Lactating Adenoma","adenoma","0"
"Pancreatic Somatostatinoma","pancreatic ACTH hormone producing tumor","0"
"Functioning Pituitary Neuroendocrine Tumor","pituitary adenoma","1"
"Infiltrating Bladder Urothelial Carcinoma, Lymphoma-Like Variant","invasive bladder transitional cell carcinoma","1"
"Acute Myeloid Leukemia with Maturation","acute myeloid leukemia with t(8;21); (q22; q22.1)","0"
"Gastric Leiomyoma","gastrointestinal neuroendocrine benign tumor","0"
"Middle Ear Disorder","otorrhea","0"
"Arthropathy in Behcet's Syndrome","spondyloarthropathy","0"
"Supratentorial Ependymoma, ZFTA-RELA Fusion-Positive","YAP1-MAMLD1 fusion-positive supratentorial ependymoma","0"
"Chronic Maxillary Sinusitis","sinusitis","0"
"Lymph Node Disorder","generalized lymphatic anomaly","0"
"B Lymphoblastic Leukemia/Lymphoma with Intrachromosomal Amplification of Chromosome 21","B-lymphoblastic leukemia/lymphoma with iAMP21","0"
"Pseudogout","gout","0"
"Skin Clear Cell Basal Cell Carcinoma","superficial basal cell carcinoma","0"
"Histiocytosis","lymphatic system disease","1"
"Malignant Triton Tumor","adult malignant schwannoma","0"
"Thyroid Gland Oncocytic Carcinoma","thyroid gland follicular carcinoma","1"
"Gallbladder Obstruction","hydrops of gallbladder","0"
"Adrenal Rest Tumor","oxyphilic adenoma","0"
"Adult Central Nervous System Embryonal Tumor, Not Otherwise Specified","central nervous system tumor with BCOR internal tandem duplication","0"
"Legionellosis","melioidosis","0"
"Neonatal Jaundice","pigmentation disease","1"
"Astroblastoma, MN1-Altered","fibrillary astrocytoma","0"
"Malignant Sublingual Gland Neoplasm","oral cavity cancer","0"
"Metastatic Carotid Body Paraganglioma","pulmonary artery choriocarcinoma","0"
"Encephalitis","brain disease","1"
"Cauda Equina Neoplasm","spinal cord lymphoma","0"
"Infant-Type Hemispheric Glioma","central nervous system cancer","0"
"CIC-Rearranged Sarcoma","EWSR1-negative small round cell tumor","1"
"VIP-Producing Neuroendocrine Tumor","neuroendocrine tumor","1"
"Selective Immunoglobulin Isotype Deficiency","lambda 5 deficiency","0"
"Type II Acrocephalopolysyndactyly","Pfeiffer syndrome","0"
"Thymoma","thymoma","0"
"Pulmonary Valve Disorder","rheumatic heart disease","0"
"Acromegaly","pituitary gland disease","0"
"Ovarian Malignant Mesothelioma","ovarian clear cell malignant adenofibroma","0"
"Rhinitis","nasal cavity cancer","0"
"Aspergillosis","aspergillosis","0"
"Anaplastic Pleomorphic Xanthoastrocytoma","gliofibroma","0"
"Erythroleukemia","acute erythroid leukemia","1"
"Fallopian Tube Disorder","inhibited female orgasm","0"
"Spindle Cell Lipoma","infiltrating lipoma","0"
"Breast Apocrine Adenoma","pregnancy adenoma","0"
"Testicular Yolk Sac Tumor, Macrocystic Pattern","glandular-alveolar pattern testicular yolk sac tumor","0"
"Head and Neck Neoplasm","respiratory system cancer","0"
"Reactive Cutaneous Fibrous Lesion","cysticercosis","0"
"Cerebral Neoplasm","supratentorial primitive neuroectodermal tumor","0"
"Non-Specific Granulomatous Orchitis","testicular infarct","0"
"Orbit Embryonal Rhabdomyosarcoma","orbit rhabdomyosarcoma","1"
"Rift Valley Fever","Lassa fever","0"
"Osteopetrosis","axial osteomalacia","0"
"Cleft Palate","orofacial cleft 1","0"
"Tracheal Stenosis","upper respiratory tract disease","0"
"Hypoglycemia","prediabetes syndrome","0"
"Seizure Disorder","intracranial hypotension","0"
"Metanephric Adenoma","kidney benign neoplasm","0"
"Adult Botryoid-Type Embryonal Rhabdomyosarcoma","vagina botryoid rhabdomyosarcoma","0"
"Anxiety Disorder","cognitive disorder","1"
"Burning Mouth Syndrome","tooth disease","0"
"Mediastinal Liposarcoma","mixed liposarcoma","0"
"Non-Muscle Invasive Bladder Carcinoma","Jewett-Marshall bladder cancer","0"
"Restrictive Cardiomyopathy","left ventricular noncompaction","0"
"Cystic Hygroma","colonic benign neoplasm","0"
"Brachial Plexopathy","neuromuscular disease","0"
"Animal Phobia","specific phobia","1"
"Granuloma Inguinale","primary bacterial infectious disease","1"
"Verruca Plantaris","Argentine hemorrhagic fever","0"
"Hidrocystoma","ceruminoma","0"
"Non-Invasive Verrucous Carcinoma of the Penis","penis non-invasive verrucous carcinoma","0"
"Sphenoidal Sinusitis","sinusitis","1"
"Adult Acute Monocytic Leukemia","acute monocytic leukemia","1"
"Membranous Glomerulonephritis","chronic rapidly progressive glomerulonephritis","0"
"Respiratory Syncytial Virus Infection","viral infectious disease","1"
"Kidney Oncocytoma","kidney lipoma","0"
"Pancreatic Colloid Carcinoma","pancreatoblastoma","0"
"Gerstmann-Straussler-Scheinker Disease","kuru","0"
"Kawasaki Disease","mesenteric lymphadenitis","0"
"Occult Lung Large Cell Carcinoma","lung giant cell carcinoma","0"
"B Acute Lymphoblastic Leukemia with t(1;19)(q23;p13.3); TCF3-PBX1","B-cell acute lymphoblastic leukemia","0"
"Esophageal Leukoplakia","esophageal cancer","0"
"Malignant Neoplasm","disease","0"
"Breast Metaplastic Carcinoma","breast cancer","0"
"Alzheimer's Disease","Alzheimer's disease","0"
"Nasopharyngeal Disorder","uvulitis","0"
"Papillary Transitional Cell Carcinoma","transitional cell carcinoma","1"
"Skin Mucoepidermoid Carcinoma","Merkel cell carcinoma","0"
"Thyroid Hormone Resistance Syndrome","congenital hypothyroidism","0"
"Papillary Conjunctivitis","conjunctival disease","0"
"Hyperimmunoglobulin Syndrome","selective immunoglobulin deficiency disease","0"
"Mixed Glioma","spinal cord glioma","0"
"Frontal Lobe Neoplasm","cerebrum cancer","1"
"Achondroplasia","spondyloepiphyseal dysplasia","0"
"Mixed Receptive-Expressive Language Disorder","specific developmental disorder","0"
"Early Gastric Cancer","gastric diffuse adenocarcinoma","0"
"Femoral Neuropathy","mononeuropathy","1"
"Spinal Cord Disorder","central nervous system cancer","0"
"Histiocytic and Dendritic Cell Neoplasm","lymphoma","0"
"Yolk Sac Tumor","brain germinoma","0"
"Severe Acute Respiratory Syndrome","severe acute respiratory syndrome","0"
"Occult Lung Large Cell Carcinoma","lung non-small cell carcinoma","0"
"Metanephric Adenoma","adenoma","0"
"Infectious Otitis Externa","external ear disease","1"
"Sanfilippo Syndrome","mucopolysaccharidosis VI","0"
"Parotitis","parotid gland cancer","0"
"Sertoli Cell Tumor","sex cord-gonadal stromal tumor","1"
"Fallopian Tube Carcinosarcoma","fallopian tube germ cell cancer","0"
"Dissociative Disorder","somatoform disorder","0"
"Gnathostomiasis","philophthalmiasis","0"
"Primary Diffuse Large B-Cell Lymphoma of the Central Nervous System","relapsed/refractory diffuse large B-cell lymphoma","0"
"Reactive Cutaneous Fibrous Lesion","Rothmund-Thomson syndrome","0"
"Testicular Yolk Sac Tumor, Enteric Pattern","enteric pattern testicular yolk sac tumor","0"
"Glomeruloid Hemangioma","hemangioma of liver","0"
"Adult Central Nervous System Solitary Fibrous Tumor, Grade 3","musculoskeletal system cancer","0"
"Borderline Personality Disorder","borderline personality disorder","0"
"Ovarian Gestational Choriocarcinoma","malignant ovarian germ cell neoplasm","0"
"Malignant Gastric Granular Cell Tumor","gastric teratoma","0"
"Hallermann Syndrome","PHARC syndrome","0"
"Parathyroid Gland Disorder","familial male-limited precocious puberty","0"
"Gallbladder Mucinous Adenocarcinoma","carcinoma","0"
"Sly Syndrome","mucopolysaccharidosis III","0"
"Reye Syndrome","lateral meningocele syndrome","0"
"Acute Nasopharyngitis","common cold","0"
"Bilateral Retinoblastoma","trilateral retinoblastoma","0"
"Galactosemia","carbohydrate metabolic disorder","1"
"Childhood Parosteal Osteosarcoma","peripheral osteosarcoma","0"
"Focal Embolic Glomerulonephritis","mesangial proliferative glomerulonephritis","0"
"Neuroendocrine Neoplasm","pancreatic cancer","0"
"Vulvar Verrucous Carcinoma","vulva carcinoma","0"
"Infectious Mononucleosis","Epstein-Barr virus infectious disease","1"
"Encephalomyelitis","meningoencephalitis","0"
"Vaginal Endometrioid Stromal and Related Neoplasms","vaginal endometrial stromal tumor","0"
"Echinococcosis","echinostomiasis","0"
"Kidney Oncocytoma","kidney angiomyolipoma","0"
"Secondary Hyperparathyroidism","parathyroid gland disease","0"
"Childhood Osteosarcoma","bone osteosarcoma","0"
"Syringoma","sweat gland benign neoplasm","1"
"Thyroiditis","thyroid gland disease","1"
"Liver Leiomyosarcoma","liver rhabdomyosarcoma","0"
"Pulmonary Hypertension","hypertension","1"
"Pick's Disease","amyotrophic lateral sclerosis-parkinsonism/dementia complex 1","0"
"Unilateral Retinoblastoma","familial retinoblastoma","0"
"Pinta","erysipeloid","0"
"Hodgkin Lymphoma","chest wall lymphoma","0"
"Primary Ovarian Failure","primary ovarian insufficiency","0"
"Angioleiomyoma","capillary disease","0"
"Stomach Disorder","gastrointestinal tularemia","0"
"Down Syndrome","chromosomal duplication syndrome","1"
"Schizoid Personality Disorder","disease of mental health","0"
"Retinal Cell Neoplasm","retina lymphoma","0"
"Petrous Apex Meningioma","malignant leptomeningeal neoplasm","0"
"Bladder Verrucous Carcinoma","squamous cell carcinoma","0"
"Clear Cell Meningioma","middle cranial fossa meningioma","0"
"Periapical Dental Abscess","periapical periodontitis","1"
"Kabuki Syndrome","EAST syndrome","0"
"Testicular Yolk Sac Tumor, Solid Pattern","myxomatous pattern testicular yolk sac tumor","0"
"Chalazion","blepharoconjunctivitis","0"
"Endosalpingiosis","endometrial cancer","0"
"Epidermolytic Acanthoma","seborrheic keratosis","0"
"Otorrhea","otorrhea","0"
"Childhood Visual Pathway Astrocytoma","optic nerve astrocytoma","1"
"Renal Pelvis Urothelial Papilloma","renal pelvis papillary tumor","1"
"Hartnup Disease","Hartnup disease","0"
"Photosensitive Dermatitis","irritant dermatitis","1"
"Subclavian Steal Syndrome","CREST syndrome","0"
"Parasitic Endophthalmitis","viral infectious disease","0"
"Small Intestinal VIP-Producing Neuroendocrine Tumor","small intestine lymphoma","0"
"Leiomyomatosis","urethra leiomyoma","0"
"Ileal Neoplasm","duodenal benign neoplasm","0"
"Croup","influenza","0"
"Acute Respiratory Failure","sparganosis","0"
"Myotonic Disorder","Becker muscular dystrophy","0"
"Esophageal Mucoepidermoid Carcinoma","esophagus small cell carcinoma","0"
"Lupus Erythematosus","relapsing polychondritis","0"
"Liver Fibrosarcoma","liver rhabdomyosarcoma","0"
"Peroneal Neuropathy","mononeuropathy","1"
"B Lymphoblastic Leukemia/Lymphoma with t(9;22)(q34.1;q11.2); BCR-ABL1","B-lymphoblastic leukemia/lymphoma","1"
"Melanocytic Medulloblastoma","infratentorial cancer","0"
"Trabecular Adenocarcinoma","Merkel cell carcinoma","0"
