"Malignant Uterine Corpus Neoplasm","restrictive cardiomyopathy","0"
"Acute Myeloid Leukemia","central nervous system germ cell tumor","0"
"Intrahepatic Cholestasis","uveitis","0"
"Benign Vaginal Mixed Epithelial and Mesenchymal Neoplasm","carcinoma","0"
"Restrictive Cardiomyopathy","intrinsic cardiomyopathy","1"
"Central Nervous System Disorder","nervous system disease","1"
"Parathyroid Gland Clear Cell Adenoma","parathyroid adenoma","1"
"Hyperlipoproteinemia, Type IIb","sleep apnea","0"
"Krukenberg Tumor","ovary epithelial cancer","1"
"Peroneal Neuropathy","autoimmune disease of skin and connective tissue","0"
"Communicating Hydrocephalus","hydrocephalus","1"
"Breast Sarcoma","breast cancer","1"
"Biphasic Pulmonary Blastoma","mononeuropathy","0"
"46,XY Gonadal Dysgenesis","gonadal dysgenesis","1"
"Pseudogout","arthritis","1"
"Acantholytic Acanthoma","ovarian primitive germ cell tumor","0"
"Anal Basaloid Carcinoma","sella turcica neoplasm","0"
"Ectodermal Dysplasia","disorder of sexual development","0"
"Bladder Obstruction","bladder disease","1"
"Localized Pulmonary Fibrosis","pulmonary fibrosis","1"
"Gaucher Disease","sphingolipidosis","1"
"Breast Sclerosing Papilloma","breast duct papilloma","1"
"Thyroid Gland Well-Differentiated Tumor of Uncertain Malignant Potential","paranasal sinus benign neoplasm","0"
"Scarlet Fever","prostatic urethral cancer","0"
"Anal Canal Paget Disease","anal canal adenocarcinoma","1"
"Kidney Fibrosarcoma","carcinoma","0"
"Skull Base Neoplasm","amino acid metabolic disorder","0"
"Pacinian Neurofibroma","proteinuria","0"
"Pancreatic Signet Ring Cell Carcinoma","pancreatic ductal adenocarcinoma","1"
"Egg Allergy","brain ischemia","0"
"AV Block Second Degree Mobitz Type II","second-degree atrioventricular block","1"
"Juvenile Xanthogranuloma","non-Langerhans-cell histiocytosis","1"
"Balanitis","penile disease","1"
"Middle Ear Cholesterol Granuloma","pancreas disease","0"
"Gingival Recession","organic acidemia","0"
"Plague","primary bacterial infectious disease","1"
"Middle Ear Cholesterol Granuloma","otitis media","1"
"Cystic Teratoma","capillary disease","0"
"Nonossifying Fibromyxoid Tumor","mesenchymal cell neoplasm","1"
"Lupus Erythematosus","autoimmune disease of musculoskeletal system","1"
"Yaws","lipoma","0"
"Myositis","myopathy","1"
"Keratopathy","corneal disease","1"
"Laryngeal Verrucous Carcinoma","agammaglobulinemia","0"
"Mediastinal Schwannoma","psoriasis","0"
"Hypopyon","liposarcoma","0"
"Diffuse Hemispheric Glioma, H3 G34-Mutant","histone mutated tumor","1"
"Inverted Papilloma","embryonal cancer","0"
"Rosacea","skin disease","1"
"Appendix Mucinous Cystadenocarcinoma","renal hypertension","0"
"Skin Basosquamous Cell Carcinoma","skin sarcoma","0"
"Encephalomalacia","thymoma type B","0"
"Skin Basal Cell Carcinoma with Sarcomatoid Differentiation","basal cell carcinoma","1"
"Thymic Low Grade Papillary Adenocarcinoma","multifocal osteogenic sarcoma","0"
"Osgood-Schlatter's Disease","bone inflammation disease","1"
"Emphysematous Cholecystitis","primary bacterial infectious disease","0"
"Bullous Keratopathy","conventional osteosarcoma","0"
"Hepatitis C Infection","basal cell carcinoma","0"
"Infective Arthritis","autonomic neuropathy","0"
"Buerger Disease","peripheral vascular disease","1"
"Blomstrand Type Chondrodysplasia","osteochondrodysplasia","1"
"Macrotrabecular Hepatoblastoma","cerebral degeneration","0"
"Cutaneous Granular Cell Tumor","skin benign neoplasm","1"
"Acute Myeloid Leukemia with Minimal Differentiation","GM2 gangliosidosis","0"
"Hyperkalemic Periodic Paralysis","lipomatosis","0"
"Childhood Testicular Mixed Embryonal Carcinoma and Teratoma","congenital heart disease","0"
"Pancreatic Somatostatinoma","islet cell tumor","1"
"Benign Lymphoepithelial Lesion of the Salivary Gland","salivary gland disease","1"
"Gastric Leiomyoma","peroxisomal disease","0"
"Necatoriasis","malignant fibrous histiocytoma","0"
"Dengue Hemorrhagic Fever","dengue disease","1"
"CADASIL Syndrome","leukodystrophy","1"
"Gangliocytoma","mesenchymoma","0"
"Empty Sella Syndrome","pituitary gland disease","1"
"Occult Lung Large Cell Carcinoma","lung large cell carcinoma","1"
"Spastic Diplegia","motor neuritis","0"
"Multicentric Castleman Disease","Castleman disease","1"
"Adult Choroid Plexus Neoplasm","posterior fossa ependymoma","0"
"Childhood Ependymoma","high grade ependymoma","1"
"Myeloid/Lymphoid Neoplasms with Eosinophilia and Tyrosine Kinase Gene Fusions","steroid inherited metabolic disorder","0"
"Biphasic Synovial Sarcoma","kidney disease","0"
"Respiratory Syncytial Virus Infection","viral infectious disease","1"
"Mixed Cell Type Kidney Wilms Tumor","second-degree atrioventricular block","0"
"Ovarian Mucinous Adenofibroma","ovarian benign neoplasm","1"
"Cirrhosis","liver disease","1"
"Dacryoadenitis","lacrimal apparatus disease","1"
"Stomach Disorder","gastrointestinal system disease","1"
"Glandular Malignant Peripheral Nerve Sheath Tumor","mixed glioma","0"
"Thymic Sarcomatoid Carcinoma","thymic carcinoma","1"
"Pancreatic Gastrin-Producing Neuroendocrine Tumor","islet cell tumor","1"
"Keratoconjunctivitis","eye disease","1"
"Chronic Obstructive Pulmonary Disease","dissociative disorder","0"
"Q Fever","viral infectious disease","0"
"Post-Traumatic Stress Disorder","anxiety disorder","1"
"Pericholangitis","cholangitis","1"
"Liver Leiomyoma","retroperitoneal cancer","0"
"Periodontitis","periodontal disease","1"
"Childhood Pleomorphic Rhabdomyosarcoma","pleomorphic rhabdomyosarcoma","1"
"Osteomalacia","choriocarcinoma","0"
"Nutritional Disorder","acquired metabolic disease","1"
"Extramammary Paget Disease","skin carcinoma","1"
"Cervical Wilms Tumor","cervical carcinosarcoma","1"
"Coccidioidomycosis","primary systemic mycosis","1"
"Vestibular Schwannoma","neurilemmoma","1"
"Sarcomatoid Mesothelioma","lymphoproliferative syndrome","0"
"Solid/Trabecular Variant Thyroid Gland Papillary Carcinoma","thyroid gland follicular carcinoma","1"
"Coloboma of the Eye","nephroblastoma","0"
"Amblyopia","eye disease","1"
"Hemolytic Disease of the Newborn","microcytic anemia","1"
"Peripartum Cardiomyopathy","dilated cardiomyopathy","1"
"Uveal Necrotic Melanoma","uveal melanoma","1"
"Liddle Syndrome","sarcomatoid carcinoma","0"
"Tetralogy of Fallot","laryngeal disease","0"
"Aortic Valve Stenosis","aortic valve disease","1"
"Hypoglossal Nerve Disorder","glossopharyngeal nerve disease","1"
"Erythema Infectiosum","pneumoconiosis","0"
"Quadriplegia","central nervous system disease","1"
"Metastatic Carotid Body Paraganglioma","ovarian benign neoplasm","0"
"Patent Ductus Arteriosus","congenital heart disease","1"
"Skin Clear Cell Basal Cell Carcinoma","uterine body mixed cancer","0"
"Syringoma","squamous cell neoplasm","0"
"Vulvar Verrucous Carcinoma","vulva squamous cell carcinoma","1"
"Chalazion","blepharitis","1"
"Uveal Spindle Cell Melanoma","breast benign neoplasm","0"
"Teratoma","cell type benign neoplasm","0"
"Pulpitis","dental pulp disease","1"
"Interstitial Myocarditis","psychotic disorder","0"
"Eosinophilic Variant of Chromophobe Renal Cell Carcinoma","chromophobe renal cell carcinoma","1"
"Stromal Predominant Kidney Wilms Tumor","opiate dependence","0"
"Acute Myeloid Leukemia with BCR-ABL1","primary bacterial infectious disease","0"
"Enamel Hypoplasia","teeth hard tissue disease","1"
"Leukorrhea","urinary tract obstruction","0"
"Rectosigmoid Carcinoma","amino acid metabolic disorder","0"
"Retinal Tear","retinal detachment","1"
"Skin Leiomyoma","overnutrition","0"
"Urethral Obstruction","urethral disease","1"
"Adult Botryoid-Type Embryonal Rhabdomyosarcoma","botryoid rhabdomyosarcoma","1"
"Liver Inflammatory Myofibroblastic Tumor","tauopathy","0"
"Testicular Yolk Sac Tumor, Polyvesicular Vitelline Pattern","testicular yolk sac tumor","1"
"Amblyopia","aortic aneurysm","0"
"T-Cell Large Granular Lymphocyte Leukemia","testicular malignant germ cell cancer","0"
"Heart Disorder","lymphomatoid granulomatosis","0"
"Brain Glioblastoma","lipid-rich carcinoma","0"
"Barrett Adenocarcinoma","esophagus adenocarcinoma","1"
"Ovarian Cystadenocarcinoma","ovary adenocarcinoma","1"
"Movement Disorder","placenta disease","0"
"Immune Complex Glomerulonephritis","cell type benign neoplasm","0"
"Rete Ovarii Adenocarcinoma","ovary adenocarcinoma","1"
"Herpes Simplex Virus Infection","acute megakaryocytic leukemia","0"
"Hemolytic Uremic Syndrome","kidney disease","1"
"Gray-Zone Lymphoma","lymphoma","1"
"Urethra Disorder","urinary system disease","1"
"Childhood Disintegrative Disorder","eating disorder","0"
"Cystic Teratoma","benign teratoma","1"
"Chicken Pox","viral infectious disease","1"
"Thymic Clear Cell Carcinoma","disorder of sexual development","0"
"GM1 Gangliosidosis","gangliosidosis","1"
"Drug Induced Lupus Erythematosus","lupus erythematosus","1"
"Cryptococcosis","arthritis","0"
"Gliosarcoma","glioblastoma","1"
"Gastric Signet Ring Cell Adenocarcinoma","gastric diffuse adenocarcinoma","1"
"Transient Tic Disorder","tic disorder","1"
"Medulloblastoma, SHH-Activated, TP53-Wildtype","nutritional deficiency disease","0"
"Occupational Dermatitis","hemoglobinopathy","0"
"Newcastle Disease","viral infectious disease","1"
"Erythromelalgia","neuropathy","1"
"Ophthalmoplegia","ocular motility disease","1"
"Mastocytosis","rhabdoid meningioma","0"
"Malignant Gingival Neoplasm","syphilis","0"
"Invasive Bladder Urothelial Carcinoma","thyroid gland carcinoma","0"
"Malignant Broad Ligament Neoplasm","vaginal benign neoplasm","0"
"Rectal Kaposi Sarcoma","rectum sarcoma","1"
"Cryptogenic Organizing Pneumonia","cerebral convexity meningioma","0"
"Leishmaniasis","pancreatitis","0"
"Plantar Verrucous Carcinoma","prion disease","0"
"Pancreatic Mucinous Ductal Ectasia","pancreas disease","1"
"Thanatophoric Dysplasia","lymphadenitis","0"
"Ganglioneuroblastoma, Nodular","ganglioneuroblastoma","1"
"Small Intestinal Neuroendocrine Neoplasm","central nervous system embryonal tumor","0"
"Hypohidrosis","periapical periodontitis","0"
"Babesiosis","parasitic protozoa infectious disease","1"
"Dermatophytosis","cutaneous mycosis","1"
"Portal Hypertension","hepatic vascular disease","1"
"Croup","respiratory system disease","1"
"Ovarian Mucinous Adenocarcinofibroma","spinal muscular atrophy","0"
"Encapsulated Thymoma","vulva adenocarcinoma","0"
"Renal Osteodystrophy","kidney disease","1"
"Lung Clear Cell Tumor","migraine","0"
"Drug Induced Lupus Erythematosus","paranasal sinus cancer","0"
"Retinal Dystrophy","eye disease","1"
"Heart Disorder","cardiovascular system disease","1"
"Intracranial Meningioma","meningioma","1"
"Impulse-Control Disorder","intestinal obstruction","0"
"Childhood Infratentorial Ependymoma","breast carcinoma","0"
"Protein Energy Malnutrition","nutritional deficiency disease","1"
"Ovarian Large Cell Neuroendocrine Carcinoma","ovarian carcinoma","1"
"Parasitic Endophthalmitis","anxiety disorder","0"
"Clear Cell Cystadenofibroma","orbital disease","0"
"Extrahepatic Bile Duct Intraductal Papillary Neoplasm","blood coagulation disease","0"
"Muscle Atrophy","myopathy","1"
"Biphasic Mesothelioma","skin disease","0"
"Dyschromatosis Universalis Hereditaria","hemangioma","0"
"Lacrimal System Disorder","eye disease","1"
"Childhood Extraocular Retinoblastoma","extraocular retinoblastoma","1"
"Fallopian Tube Papillary Adenocarcinoma","carotid artery disease","0"
"Labia Minora Carcinoma","fallopian tube carcinosarcoma","0"
"Bladder Mucinous Adenocarcinoma","breast sarcoma","0"
"Round Cell Liposarcoma","liposarcoma","1"
"Ovarian Primitive Germ Cell Tumor","glomerulonephritis","0"
"Childhood Ovarian Choriocarcinoma","spinal cancer","0"
"Amelanotic Cutaneous Melanoma","adenocarcinoma","0"
"Myxopapillary Ependymoma","thymic carcinoma","0"
"Malignant Tenosynovial Giant Cell Tumor","synovium cancer","1"
"Cellular Ependymoma","synovial sarcoma","0"
"Kernicterus","connective tissue cancer","0"
"Narcissistic Personality Disorder","smallpox","0"
"POEMS Syndrome","nephroblastoma","0"
"Multicentric Thyroid Gland Papillary Carcinoma","uterine adnexa cancer","0"
"Cortical Blindness","visual cortex disease","1"
"Ovarian Clear Cell Adenofibroma","basal cell carcinoma","0"
"Substance-Related Disorder","meningioma","0"
"Pineal Parenchymal Tumor of Intermediate Differentiation","pineoblastoma","1"
"Combined Lung Large Cell Neuroendocrine Carcinoma","pulmonary large cell neuroendocrine carcinoma","1"
"Homocystinuria","male urethral cancer","0"
"Hydrocephalus","mitochondrial encephalomyopathy","0"
"Asbestos-Related Lung Carcinoma","colon adenocarcinoma","0"
"Astrocytoma, IDH-Mutant, Grade 2","irritant dermatitis","0"
"Bone Surface (Peripheral) Osteosarcoma","bone osteosarcoma","1"
"Galactosemia","carbohydrate metabolic disorder","1"
"Childhood Malignant Germ Cell Tumor","esophageal disease","0"
"Vulvar Non-Keratinizing Squamous Cell Carcinoma","obstructive lung disease","0"
"Secondary Polycythemia","polycythemia","1"
"Bagassosis","extrinsic allergic alveolitis","1"
"Signet Ring Cell Intrahepatic Cholangiocarcinoma","primary bacterial infectious disease","0"
"Alcoholic Gastritis","cervical cancer","0"
"Ovarian Yolk Sac Tumor, Hepatoid Pattern","ovarian endodermal sinus tumor","1"
"Lower Clivus Meningioma","clivus meningioma","1"
"Cerebral Hemangioma","brain angioma","1"
"Breast Sarcoma","macular retinal edema","0"
"Syringocystadenoma Papilliferum","apocrine sweat gland neoplasm","1"
"Thyroid Gland Macrofollicular Adenoma","neurilemmoma","0"
"Granulomatous Endometritis","dermatitis","0"
"Diffuse Leptomeningeal Glioneuronal Tumor","central nervous system benign neoplasm","1"
"Multidrug-Resistant Tuberculosis","tuberculosis","1"
"Periodontal Disorder","mouth disease","1"
"African Trypanosomiasis","stomach cancer","0"
"Cerebellopontine Angle Neoplasm","brain stem cancer","1"
"Pemphigoid Gestationis","pemphigoid","1"
"Glanzmann Thrombasthenia","blood platelet disease","1"
"Dandy-Walker Malformation","small intestine cancer","0"
"Pneumonia","hidradenoma","0"
"Dihydropyrimidine Dehydrogenase Deficiency","meningioma","0"
"Abducens Nerve Neoplasm","cranial nerve malignant neoplasm","1"
"Metachromatic Leukodystrophy","intestinal cancer","0"
"Secretory Meningioma","meningioma","1"
"Mucinous Cystadenofibroma","glomerulonephritis","0"
"Anti-Basement Membrane Glomerulonephritis","Goodpasture syndrome","1"
"Graves Disease","multiple myeloma","0"
"Depersonalization Disorder","dissociative disorder","1"
"Acute Hemorrhagic Encephalitis","encephalitis","1"
"Atypical Intradermal Smooth Muscle Neoplasm","skin sarcoma","1"
"Chronic Sphenoidal Sinusitis","glomerulonephritis","0"
"Cervical Disc Degenerative Disorder","bone deterioration disease","1"
"Pancreatic Serous Neoplasm","esophagus adenocarcinoma","0"
"Adult Brain Ependymoma","thymoma","0"
"Favism","glucosephosphate dehydrogenase deficiency","1"
"Leiomyoma","meningioma","0"
"Mucinous Tubular and Spindle Cell Carcinoma of the Kidney","renal cell carcinoma","1"
"Pituicytoma","posterior pituitary gland neoplasm","1"
"Cystitis","bladder disease","1"
"Bladder Verrucous Carcinoma","bladder squamous cell carcinoma","1"
"Amyotrophic Lateral Sclerosis","ethmoidal sinus benign neoplasm","0"
"Acute Myeloid Leukemia with RUNX1 Mutation","acute myeloid leukemia","1"
"Acute Myelomonocytic Leukemia","acanthoma","0"
"Nocardiosis","opportunistic bacterial infectious disease","1"
"Pancreatic Foamy Gland Adenocarcinoma","interstitial lung disease","0"
"Vulvar Melanoma","central nervous system benign neoplasm","0"
"Facioscapulohumeral Muscular Dystrophy","muscular dystrophy","1"
"Schwannoma","von Willebrand's disease","0"
"Ceruminous Adenocarcinoma","cholecystitis","0"
"Primary Sclerosing Cholangitis","blood platelet disease","0"
"Diffuse Large B-Cell Lymphoma Activated B-Cell Type","sleep disorder","0"
"Intraventricular Brain Neoplasm","prostate sarcoma","0"
"Non-Invasive Urothelial Neoplasm","urinary tract papillary transitional cell benign neoplasm","1"
"Intraocular Pressure Decreased","eye disease","1"
"Acinar Cell Carcinoma","carcinoma","1"
"Familial Hypertrophic Cardiomyopathy","female reproductive system disease","0"
"Malignant Pyriform Fossa Neoplasm","bone sarcoma","0"
"Cavernous Hemangioma","vascular hemostatic disease","1"
"Suppurative Cholangitis","cholangitis","1"
"Retinal Dystrophy","non-Langerhans-cell histiocytosis","0"
"Undifferentiated Pleomorphic Sarcoma with Osteoclast-Like Giant Cells","optic nerve astrocytoma","0"
"Graves Disease","autoimmune disease of endocrine system","1"
"Rubella Infection","parasitic protozoa infectious disease","0"
"Posterior Uveitis","central nervous system embryonal tumor","0"
"Childhood Acute Megakaryoblastic Leukemia","acute megakaryocytic leukemia","1"
"Malignant Glomus Tumor","acrofacial dysostosis","0"
"Breast Liposarcoma","breast sarcoma","1"
"Dystonia","brain stem glioma","0"
"Chronic Metabolic Polyneuropathy","Ewing sarcoma of bone","0"
"Proliferative Fasciitis","malignant mediastinal neurogenic neoplasm","0"
"Tendonitis","myositis","1"
"Choroideremia","choroid disease","1"
"Caroli Disease","ovarian carcinoma","0"
"Breast Sebaceous Carcinoma","breast carcinoma","1"
"Onchocerciasis","filariasis","1"
"Wolffian Tumor","syndrome","0"
"Childhood Astrocytic Tumor","pemphigoid","0"
"Hypoplastic Right Heart Syndrome","hemoglobinopathy","0"
"Bladder Clear Cell Adenocarcinoma","bladder adenocarcinoma","1"
"Spina Bifida","prolymphocytic leukemia","0"
"Helminthiasis","male urethral cancer","0"
"Membranoproliferative Glomerulonephritis","multifocal osteogenic sarcoma","0"
"Mycetoma","dermatomycosis","1"
"Fibrolamellar Carcinoma","gastric adenocarcinoma","0"
"Myotonic Disorder","viral infectious disease","0"
"Megaesophagus","esophageal disease","1"
"Laryngitis","laryngeal disease","1"
"Focal Epithelial Hyperplasia","syndrome","0"
"Lymphoplasmacyte-Rich Meningioma","skin sarcoma","0"
"Pneumoconiosis","interstitial lung disease","1"
"Fibrillary Astrocytoma","malignant astrocytoma","1"
"Pancreatic Vipoma","ovarian germ cell monodermal and highly specialized teratoma","0"
"Cervicomedullary Junction Neoplasm","pyelonephritis","0"
"Dyslexia","malignant pineal area germ cell neoplasm","0"
"Nasal Cavity and Paranasal Sinus Lethal Midline Granuloma","nose disease","1"
"Striatonigral Degeneration","multiple system atrophy","1"
"Intracranial Embryonal Tumor, Not Otherwise Specified","central nervous system embryonal tumor","1"
"Favism","breast carcinoma","0"
"Plantar Verrucous Carcinoma","skin squamous cell carcinoma","1"
"Skin Adamantinoid Basal Cell Carcinoma","tracheal disease","0"
"Hepatitis A Infection","cerebral degeneration","0"
"Childhood Infratentorial Neoplasm","cholestasis","0"
"Mesenchymal Chondrosarcoma","eccrine sweat gland neoplasm","0"
"Meningothelial Meningioma","non-Langerhans-cell histiocytosis","0"
"Addison's Disease","adrenal cortical hypofunction","1"
"Myxedema","hypothyroidism","1"
"Lung Lymphangioleiomyomatosis","breast benign neoplasm","0"
"Mesenteric Lymphadenitis","hypopharynx cancer","0"
"Splenic Manifestation of Leukemia","bone marrow disease","0"
"Mitral Valve Disorder","heart valve disease","1"
"Substance-Related Disorder","disease of mental health","1"
"Rosette-Forming Glioneuronal Tumor","hyperpituitarism","0"
"Azoospermia","liposarcoma","0"
"Pulmonary Veno-Occlusive Disease","testicular disease","0"
"Angioedema","encephalomyelitis","0"
"Central Retinal Vein Occlusion","retinal vein occlusion","1"
"Gastric Antral Vascular Ectasia","capillary disease","1"
"L-Cell Glucagon-Like Peptide-Producing Neuroendocrine Tumor","gastrointestinal neuroendocrine benign tumor","1"
"Chronic Renal Failure","bacterial conjunctivitis","0"
"Cutis Laxa","skin disease","1"
"Endophthalmitis","hemangioma","0"
"Lung Basaloid Large Cell Carcinoma","meningioma","0"
"Malignant Nasolacrimal Duct Neoplasm","rheumatic disease","0"
"Plexiform Schwannoma","neurilemmoma","1"
"Vulvar Leiomyosarcoma","vulvar sarcoma","1"
"Melanoacanthoma","viral infectious disease","0"
"Granulomatous Hepatitis","cauda equina neoplasm","0"
"Glioblastoma, IDH-Wildtype","glioblastoma","1"
"Mixed Glioma","high grade glioma","1"
"Musculoskeletal Disorder","disease of anatomical entity","1"
"Trochlear Nerve Neoplasm","acquired polycythemia","0"
"B-Cell Non-Hodgkin Lymphoma","connective tissue cancer","0"
"Vitiligo","autoimmune disease of skin and connective tissue","1"
"Anaplastic Pleomorphic Xanthoastrocytoma","brain disease","0"
"Junctional Epidermolysis Bullosa","hepatobiliary disease","0"
"Solitary Plasmacytoma of Bone","in situ carcinoma","0"
"Potassium Deficiency Disorder","mineral metabolism disease","1"
"Pancreatic ACTH-Producing Neuroendocrine Tumor","islet cell tumor","1"
"Myeloid/Lymphoid Neoplasms with FGFR1 Rearrangement","pancreatic intraductal papillary-colloid carcinoma","0"
"Lipid-Rich Carcinoma","breast carcinoma","1"
"Fredrickson Type V Lipidemia","vaginal disease","0"
"Lung Neuroendocrine Neoplasm","lung cancer","1"
"Anemia","hematopoietic system disease","1"
"Breast Squamous Cell Carcinoma, Spindle Cell Variant","breast squamous cell carcinoma","1"
"Malignant Glottis Neoplasm","adenomyoma","0"
"Malignant Hard Palate Neoplasm","central nervous system teratoma","0"
"Parathyroid Gland Mixed Cell Type Adenoma","well-differentiated liposarcoma","0"
"Cellular Schwannoma","neurilemmoma","1"
"Breast Metaplastic Carcinoma","breast carcinoma","1"
"Eosinophilic Esophagitis","glomerulonephritis","0"
"Barakat Syndrome","chromosomal deletion syndrome","1"
"Fasciitis","specific developmental disorder","0"
"Adult Epithelioid Sarcoma","brain ependymoma","0"
"Clear Cell Hepatocellular Carcinoma","carcinosarcoma","0"
"Conjunctival Melanoma","cervical squamous cell carcinoma","0"
"Hypospadias","osteogenesis imperfecta","0"
"Endometritis","pneumonia","0"
"Ebstein Anomaly","hair follicle neoplasm","0"
"Hypoglycemic Coma","liposarcoma","0"
"Chicken Pox","autoimmune disease of musculoskeletal system","0"
"Macular Degeneration","meningioma","0"
"Small Cell Sarcoma","connective tissue cancer","1"
"Rickets","bone remodeling disease","1"
"Carcinoma In Situ","pre-malignant neoplasm","1"
"Oral Cavity Submucous Fibrosis","amino acid metabolic disorder","0"
"Retinal Arterial Branch Occlusion","dementia","0"
"Buruli Ulcer","primary bacterial infectious disease","1"
"Intracranial Hemangioma","hemangioma","1"
"Myelodysplastic/Myeloproliferative Neoplasm","hereditary lymphedema","0"
"Encephalomyelitis","central nervous system disease","1"
"Extrahepatic Bile Duct Papillary Adenoma","autism spectrum disorder","0"
"Vaginitis","embryonal rhabdomyosarcoma","0"
"Sarcomatoid Mesothelioma","malignant mesothelioma","1"
"Granuloma Inguinale","leukemia","0"
"Invasive Bladder Lymphoepithelioma-Like Carcinoma","laryngeal benign neoplasm","0"
"Prostate Leiomyosarcoma","prostate sarcoma","1"
"Thymoma","thymus cancer","1"
"Laryngeal Disorder","thyroiditis","0"
"Synovial Neoplasm","osteochondrodysplasia","0"
"Cervical Non-Keratinizing Squamous Cell Carcinoma","cervical squamous cell carcinoma","1"
"Parathyroid Gland Mixed Cell Type Adenoma","parathyroid adenoma","1"
"Uterine Corpus Dissecting Leiomyoma","hemangioma","0"
"Primary Ovarian Failure","paranasal sinus benign neoplasm","0"
"Chronic Frontal Sinusitis","frontal sinusitis","1"
"Periventricular Leukomalacia","encephalomalacia","1"
"Fructose-1,6-Bisphosphatase Deficiency","carbohydrate metabolic disorder","1"
"Epidermolysis Bullosa","vesiculobullous skin disease","1"
"Cutaneous Diphtheria","pyoderma","1"
"Hermaphrodite","thymoma type B","0"
"Thymoma Type A","thymoma","1"
"Lysinuric Protein Intolerance","amino acid metabolic disorder","1"
"Alagille Syndrome","liver disease","1"
"46,XY Gonadal Dysgenesis","mast cell neoplasm","0"
"Pineal Region Teratoma","neuropathy","0"
"Newcastle Disease","islet cell tumor","0"
"Hypoglossal Nerve Disorder","viral infectious disease","0"
"Intestinal Atresia","intestinal disease","1"
"Arteriolosclerosis","arteriosclerosis","1"
"Type II Acrocephalopolysyndactyly","acrocephalosyndactylia","1"
"Brenner Tumor","retinal detachment","0"
"Multiple System Atrophy","synucleinopathy","1"
"Lung Clear Cell Tumor","lung benign neoplasm","1"
"Familial Periodic Paralysis","metal metabolism disorder","1"
"Diffuse Lipomatosis","lipomatosis","1"
"Pineal Region Mature Teratoma","renal cell carcinoma","0"
"Cryptogenic Organizing Pneumonia","idiopathic interstitial pneumonia","1"
"Extracranial Neuroblastoma","relapsing fever","0"
"Conn Syndrome","intestinal disease","0"
"Epidermolytic Acanthoma","acanthoma","1"
"Uterine Corpus Endometrial Stromal Sarcoma","uterine corpus sarcoma","1"
"Thyroid Gland Oncocytic Adenoma","follicular adenoma","1"
"Frontal Sinus Neoplasm","renal adenoma","0"
"Desquamative Interstitial Pneumonia","sweat gland benign neoplasm","0"
"Duodenal Ulcer","peptic ulcer disease","1"
"Gasserian Meningioma","meningioma","1"
"Malignant Peripheral Nerve Sheath Tumor","female reproductive system disease","0"
"Dermatitis","vascular disease","0"
"Anovulation","ovarian disease","1"
"Acute Myeloid Leukemia with Biallelic CEBPA Mutation","personality disorder","0"
"Beta Thalassemia Major","beta thalassemia","1"
"Alcoholic Cardiomyopathy","uterine body mixed cancer","0"
"Neonatal Thyrotoxicosis","thyrotoxicosis","1"
"Conventional Lipoma","lipoma","1"
"Subependymoma","benign ependymoma","1"
"Non-Neoplastic Urinary System Disorder","bone cancer","0"
"Retinal Cell Neoplasm","bilirubin metabolic disorder","0"
"Childhood Brain Germinoma","brain germinoma","1"
"Central Nervous System Melanocytic Neoplasm","central nervous system cancer","1"
"Lymphedema","lymphatic system disease","1"
"Undifferentiated Pleomorphic Sarcoma, Inflammatory Variant","superficial mycosis","0"
"Skull Base Chordoma","chordoma","1"
"Acquired Immunodeficiency Syndrome","supraglottis squamous cell carcinoma","0"
"Uterine Polyp","uterine disease","1"
"Vulvar Eccrine Adenocarcinoma","encephalitis","0"
"Acute Interstitial Pneumonia","cervical adenitis","0"
"Benign Granular Cell Tumor","central nervous system cancer","0"
"Aicardi Syndrome","carcinoma","0"
"Leber Hereditary Optic Atrophy","optic nerve disease","1"
"Nipple Carcinoma","endometrial adenocarcinoma","0"
"Penile Leukoplakia","penile disease","1"
"Favus","tinea capitis","1"
"Solitary Breast Cyst","vulva cancer","0"
"Childhood Angiosarcoma","fallopian tube adenocarcinoma","0"
"Metanephric Adenofibroma","kidney benign neoplasm","1"
"Thyroid Gland Microfollicular Adenoma","syndrome","0"
"Differentiated Thyroid Gland Carcinoma","malignant astrocytoma","0"
"Maroteaux-Lamy Syndrome","bile duct cystadenoma","0"
"Supravalvular Aortic Stenosis","aortic valve stenosis","1"
"Ovarian Mucinous Cystadenofibroma","ovarian mucinous adenofibroma","1"
"46,XX Gonadal Dysgenesis","gonadal dysgenesis","1"
"Ciliary Body Melanoma","stomatitis","0"
"Tamoxifen-Related Endometrial Disorder","endometrial disease","1"
"Papillary Squamous Cell Carcinoma","squamous cell carcinoma","1"
"Acute Cholangitis","breast cyst","0"
"Vulvovaginitis","female reproductive system disease","1"
"Androgen Insensitivity Syndrome","breast cancer","0"
"Indolent Multiple Myeloma","inner ear cancer","0"
"Dystonia","movement disease","1"
"Ovarian Carcinosarcoma","chronic lymphocytic leukemia/small lymphocytic lymphoma","0"
"Early Invasive Cervical Adenocarcinoma","cervical adenocarcinoma","1"
"Subglottis Neoplasm","germ cell cancer","0"
"Prostate Acinar Lymphoepithelioma-Like Adenocarcinoma","prostate adenocarcinoma","1"
"Diabetes Mellitus","liposarcoma","0"
"Uterine Corpus Epithelioid Leiomyosarcoma","primary bacterial infectious disease","0"
"Granulomatous Colitis","inflammatory bowel disease","1"
"Granulomatous Dermatitis","dermatitis","1"
